2021-05-20 18:02:34,920 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-admin+DEFAULT_GROUP+test, md5=bca039eeb51e046ff8720f4fc3b18903, lastModifiedOld=1616136648000, lastModifiedNew=1616136648000

2021-05-20 18:02:34,920 INFO [dump-all-ok] billbear-foodie-first-admin+DEFAULT_GROUP, 1616136648000, length=1836, md5=bca039eeb51e046ff8720f4fc3b18903

2021-05-20 18:02:34,921 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-gateway+DEFAULT_GROUP+prod, md5=32ba22b26609c324118772ae4ec549e4, lastModifiedOld=1616191128000, lastModifiedNew=1616191128000

2021-05-20 18:02:34,921 INFO [dump-all-ok] billbear-common-gateway+DEFAULT_GROUP, 1616191128000, length=1617, md5=32ba22b26609c324118772ae4ec549e4

2021-05-20 18:02:34,922 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-usercenter+DEFAULT_GROUP+prod, md5=ba9ab8fc03b695a7580ded503b6efc92, lastModifiedOld=1616167243000, lastModifiedNew=1616167243000

2021-05-20 18:02:34,923 INFO [dump-all-ok] billbear-usercenter+DEFAULT_GROUP, 1616167243000, length=1099, md5=ba9ab8fc03b695a7580ded503b6efc92

